IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
15,Sachsen-Anhalt,LK Salzlandkreis,A60-A79,M,1,0,207578,2020-03-20T00:00:00.000Z,15089,24.03.2020 00:00,1,0
15,Sachsen-Anhalt,LK Salzlandkreis,A60-A79,M,1,0,207579,2020-03-23T00:00:00.000Z,15089,24.03.2020 00:00,1,0
15,Sachsen-Anhalt,LK Salzlandkreis,A60-A79,W,2,0,207580,2020-03-11T00:00:00.000Z,15089,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Salzlandkreis,A60-A79,W,1,0,207581,2020-03-19T00:00:00.000Z,15089,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Salzlandkreis,A60-A79,W,2,0,207582,2020-03-20T00:00:00.000Z,15089,24.03.2020 00:00,1,0
15,Sachsen-Anhalt,LK Salzlandkreis,A60-A79,W,2,0,207583,2020-03-23T00:00:00.000Z,15089,24.03.2020 00:00,1,0
15,Sachsen-Anhalt,LK Stendal,A15-A34,M,1,0,207584,2020-03-16T00:00:00.000Z,15090,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Stendal,A15-A34,M,2,0,207585,2020-03-17T00:00:00.000Z,15090,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Stendal,A15-A34,M,1,0,207586,2020-03-20T00:00:00.000Z,15090,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Stendal,A35-A59,M,1,0,207587,2020-03-17T00:00:00.000Z,15090,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Stendal,A35-A59,M,1,0,207588,2020-03-19T00:00:00.000Z,15090,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Stendal,A35-A59,M,1,0,207589,2020-03-20T00:00:00.000Z,15090,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Stendal,A35-A59,W,1,0,207590,2020-03-17T00:00:00.000Z,15090,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Stendal,A35-A59,W,1,0,207591,2020-03-19T00:00:00.000Z,15090,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Stendal,A35-A59,W,1,0,207592,2020-03-20T00:00:00.000Z,15090,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Wittenberg,A15-A34,W,1,0,207593,2020-03-12T00:00:00.000Z,15091,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Wittenberg,A15-A34,W,1,0,207594,2020-03-23T00:00:00.000Z,15091,24.03.2020 00:00,1,0
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,M,1,0,207595,2020-03-17T00:00:00.000Z,15091,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,M,4,0,207596,2020-03-19T00:00:00.000Z,15091,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,M,1,0,207597,2020-03-20T00:00:00.000Z,15091,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,W,1,0,207598,2020-03-12T00:00:00.000Z,15091,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,W,1,0,207599,2020-03-19T00:00:00.000Z,15091,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,W,2,0,207600,2020-03-23T00:00:00.000Z,15091,24.03.2020 00:00,1,0
15,Sachsen-Anhalt,LK Wittenberg,A60-A79,M,1,0,207601,2020-03-19T00:00:00.000Z,15091,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Wittenberg,A60-A79,M,1,0,207602,2020-03-23T00:00:00.000Z,15091,24.03.2020 00:00,1,0
15,Sachsen-Anhalt,LK Wittenberg,A60-A79,W,1,0,207603,2020-03-19T00:00:00.000Z,15091,24.03.2020 00:00,0,0
15,Sachsen-Anhalt,LK Wittenberg,A60-A79,W,1,0,207604,2020-03-23T00:00:00.000Z,15091,24.03.2020 00:00,1,0
16,Thüringen,SK Erfurt,A15-A34,M,1,0,207605,2020-03-13T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A15-A34,M,3,0,207606,2020-03-16T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A15-A34,M,1,0,207607,2020-03-19T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A15-A34,M,1,0,207608,2020-03-20T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A15-A34,M,1,0,207609,2020-03-21T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A15-A34,M,1,0,207610,2020-03-23T00:00:00.000Z,16051,24.03.2020 00:00,1,0
16,Thüringen,SK Erfurt,A15-A34,W,6,0,207611,2020-03-23T00:00:00.000Z,16051,24.03.2020 00:00,1,0
16,Thüringen,SK Erfurt,A35-A59,M,1,0,207612,2020-03-10T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A35-A59,M,1,0,207613,2020-03-13T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A35-A59,M,5,0,207614,2020-03-14T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A35-A59,M,1,0,207615,2020-03-18T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A35-A59,M,3,0,207616,2020-03-19T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A35-A59,M,1,0,207617,2020-03-20T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A35-A59,M,2,0,207618,2020-03-23T00:00:00.000Z,16051,24.03.2020 00:00,1,0
16,Thüringen,SK Erfurt,A35-A59,W,1,0,207619,2020-03-16T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A35-A59,W,5,0,207620,2020-03-19T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A35-A59,W,2,0,207621,2020-03-23T00:00:00.000Z,16051,24.03.2020 00:00,1,0
16,Thüringen,SK Erfurt,A60-A79,M,1,0,207622,2020-03-16T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A60-A79,M,1,0,207623,2020-03-22T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A60-A79,M,1,0,207624,2020-03-23T00:00:00.000Z,16051,24.03.2020 00:00,1,0
16,Thüringen,SK Erfurt,A60-A79,W,1,0,207625,2020-03-07T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A60-A79,W,1,0,207626,2020-03-16T00:00:00.000Z,16051,24.03.2020 00:00,0,0
16,Thüringen,SK Erfurt,A60-A79,W,1,0,207627,2020-03-23T00:00:00.000Z,16051,24.03.2020 00:00,1,0
16,Thüringen,SK Gera,A15-A34,W,1,0,207628,2020-03-18T00:00:00.000Z,16052,24.03.2020 00:00,0,0
16,Thüringen,SK Gera,A35-A59,M,1,0,207629,2020-03-17T00:00:00.000Z,16052,24.03.2020 00:00,0,0
16,Thüringen,SK Gera,A35-A59,W,1,0,207630,2020-03-11T00:00:00.000Z,16052,24.03.2020 00:00,0,0
16,Thüringen,SK Gera,A35-A59,W,1,0,207631,2020-03-18T00:00:00.000Z,16052,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A00-A04,M,1,0,207632,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A05-A14,M,1,0,207633,2020-03-17T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A05-A14,M,1,0,207634,2020-03-18T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A05-A14,M,1,0,207635,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A05-A14,W,1,0,207636,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A15-A34,M,2,0,207637,2020-03-14T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A15-A34,M,1,0,207638,2020-03-16T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,M,1,0,207639,2020-03-17T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A15-A34,M,1,0,207640,2020-03-17T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,M,2,0,207641,2020-03-18T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,M,2,0,207642,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A15-A34,M,4,0,207643,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,M,2,0,207644,2020-03-21T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,M,1,0,207645,2020-03-22T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,W,4,0,207646,2020-03-14T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A15-A34,W,1,0,207647,2020-03-16T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,W,2,0,207648,2020-03-17T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A15-A34,W,1,0,207649,2020-03-18T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,W,1,0,207650,2020-03-19T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,W,2,0,207651,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A15-A34,W,3,0,207652,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A15-A34,W,1,0,207653,2020-03-21T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A35-A59,M,2,0,207654,2020-03-14T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A35-A59,M,1,0,207655,2020-03-17T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A35-A59,M,1,0,207656,2020-03-18T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A35-A59,M,2,0,207657,2020-03-18T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A35-A59,M,1,0,207658,2020-03-19T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A35-A59,M,1,0,207659,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A35-A59,M,1,0,207660,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A35-A59,M,2,0,207661,2020-03-21T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A35-A59,W,1,0,207662,2020-03-16T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A35-A59,W,1,0,207663,2020-03-17T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A35-A59,W,1,0,207664,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,0,0
16,Thüringen,SK Jena,A35-A59,W,2,0,207665,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A60-A79,M,1,0,207666,2020-03-22T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Jena,A80+,M,1,1,207667,2020-03-21T00:00:00.000Z,16053,24.03.2020 00:00,1,1
16,Thüringen,SK Jena,A80+,W,1,0,207668,2020-03-20T00:00:00.000Z,16053,24.03.2020 00:00,1,0
16,Thüringen,SK Suhl,A15-A34,M,1,0,207669,2020-03-13T00:00:00.000Z,16054,24.03.2020 00:00,0,0
16,Thüringen,SK Suhl,A15-A34,M,1,0,207670,2020-03-20T00:00:00.000Z,16054,24.03.2020 00:00,0,0
16,Thüringen,SK Suhl,A35-A59,M,2,0,207671,2020-03-21T00:00:00.000Z,16054,24.03.2020 00:00,0,0
16,Thüringen,SK Weimar,A15-A34,M,2,0,207672,2020-03-17T00:00:00.000Z,16055,24.03.2020 00:00,0,0
16,Thüringen,SK Weimar,A15-A34,M,1,0,207673,2020-03-20T00:00:00.000Z,16055,24.03.2020 00:00,0,0
16,Thüringen,SK Weimar,A15-A34,W,1,0,207674,2020-03-18T00:00:00.000Z,16055,24.03.2020 00:00,0,0
16,Thüringen,SK Weimar,A15-A34,W,1,0,207675,2020-03-20T00:00:00.000Z,16055,24.03.2020 00:00,0,0
16,Thüringen,SK Weimar,A35-A59,M,1,0,207676,2020-03-16T00:00:00.000Z,16055,24.03.2020 00:00,0,0
16,Thüringen,SK Weimar,A35-A59,M,2,0,207677,2020-03-17T00:00:00.000Z,16055,24.03.2020 00:00,0,0
16,Thüringen,SK Weimar,A35-A59,M,1,0,207678,2020-03-20T00:00:00.000Z,16055,24.03.2020 00:00,0,0
16,Thüringen,SK Weimar,A35-A59,W,1,0,207679,2020-03-10T00:00:00.000Z,16055,24.03.2020 00:00,0,0
16,Thüringen,SK Eisenach,A60-A79,W,1,0,207680,2020-03-10T00:00:00.000Z,16056,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A15-A34,M,1,0,207681,2020-03-20T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A15-A34,M,3,0,207682,2020-03-21T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A15-A34,W,1,0,207683,2020-03-13T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A15-A34,W,1,0,207684,2020-03-20T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A15-A34,W,1,0,207685,2020-03-21T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A35-A59,M,1,0,207686,2020-03-14T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A35-A59,M,1,0,207687,2020-03-19T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A35-A59,W,1,0,207688,2020-03-15T00:00:00.000Z,16061,24.03.2020 00:00,1,0
16,Thüringen,LK Eichsfeld,A35-A59,W,1,0,207689,2020-03-20T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A35-A59,W,3,0,207690,2020-03-21T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A35-A59,W,1,0,207691,2020-03-22T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A60-A79,W,1,0,207692,2020-03-20T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A60-A79,W,1,0,207693,2020-03-21T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Eichsfeld,A80+,M,1,0,207694,2020-03-21T00:00:00.000Z,16061,24.03.2020 00:00,0,0
16,Thüringen,LK Nordhausen,A15-A34,M,1,0,207695,2020-03-13T00:00:00.000Z,16062,24.03.2020 00:00,0,0
16,Thüringen,LK Nordhausen,A35-A59,M,1,0,207696,2020-03-20T00:00:00.000Z,16062,24.03.2020 00:00,0,0
16,Thüringen,LK Nordhausen,A35-A59,M,1,0,207697,2020-03-23T00:00:00.000Z,16062,24.03.2020 00:00,1,0
16,Thüringen,LK Nordhausen,A35-A59,W,1,0,207698,2020-03-23T00:00:00.000Z,16062,24.03.2020 00:00,1,0
16,Thüringen,LK Nordhausen,A60-A79,M,1,0,207699,2020-03-13T00:00:00.000Z,16062,24.03.2020 00:00,0,0
16,Thüringen,LK Wartburgkreis,A15-A34,M,1,0,207700,2020-03-19T00:00:00.000Z,16063,24.03.2020 00:00,0,0
16,Thüringen,LK Wartburgkreis,A15-A34,W,1,0,207701,2020-03-22T00:00:00.000Z,16063,24.03.2020 00:00,1,0
16,Thüringen,LK Wartburgkreis,A35-A59,M,2,0,207702,2020-03-17T00:00:00.000Z,16063,24.03.2020 00:00,0,0
16,Thüringen,LK Wartburgkreis,A35-A59,M,2,0,207703,2020-03-23T00:00:00.000Z,16063,24.03.2020 00:00,1,0
16,Thüringen,LK Wartburgkreis,A35-A59,W,1,0,207704,2020-03-20T00:00:00.000Z,16063,24.03.2020 00:00,0,0
16,Thüringen,LK Wartburgkreis,A60-A79,M,1,0,207705,2020-03-20T00:00:00.000Z,16063,24.03.2020 00:00,1,0
16,Thüringen,LK Wartburgkreis,A60-A79,W,1,0,207706,2020-03-20T00:00:00.000Z,16063,24.03.2020 00:00,1,0
16,Thüringen,LK Unstrut-Hainich-Kreis,A35-A59,M,2,0,207707,2020-03-19T00:00:00.000Z,16064,24.03.2020 00:00,0,0
16,Thüringen,LK Unstrut-Hainich-Kreis,A35-A59,M,1,0,207708,2020-03-23T00:00:00.000Z,16064,24.03.2020 00:00,1,0
16,Thüringen,LK Unstrut-Hainich-Kreis,A35-A59,W,1,0,207709,2020-03-16T00:00:00.000Z,16064,24.03.2020 00:00,0,0
16,Thüringen,LK Unstrut-Hainich-Kreis,A35-A59,W,1,0,207710,2020-03-19T00:00:00.000Z,16064,24.03.2020 00:00,0,0
16,Thüringen,LK Unstrut-Hainich-Kreis,A60-A79,W,1,0,207711,2020-03-17T00:00:00.000Z,16064,24.03.2020 00:00,0,0
16,Thüringen,LK Kyffhäuserkreis,A15-A34,M,1,0,207712,2020-03-18T00:00:00.000Z,16065,24.03.2020 00:00,0,0
16,Thüringen,LK Kyffhäuserkreis,A15-A34,W,1,0,207713,2020-03-16T00:00:00.000Z,16065,24.03.2020 00:00,0,0
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,2,0,207714,2020-03-10T00:00:00.000Z,16065,24.03.2020 00:00,0,0
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,3,0,207715,2020-03-12T00:00:00.000Z,16065,24.03.2020 00:00,0,0
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,1,0,207716,2020-03-13T00:00:00.000Z,16065,24.03.2020 00:00,0,0
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,1,0,207717,2020-03-19T00:00:00.000Z,16065,24.03.2020 00:00,0,0
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,2,0,207718,2020-03-20T00:00:00.000Z,16065,24.03.2020 00:00,0,0
16,Thüringen,LK Kyffhäuserkreis,A35-A59,W,1,0,207719,2020-03-19T00:00:00.000Z,16065,24.03.2020 00:00,0,0
16,Thüringen,LK Schmalkalden-Meiningen,A15-A34,M,2,0,207720,2020-03-18T00:00:00.000Z,16066,24.03.2020 00:00,0,0
16,Thüringen,LK Schmalkalden-Meiningen,A15-A34,M,2,0,207721,2020-03-19T00:00:00.000Z,16066,24.03.2020 00:00,0,0
16,Thüringen,LK Schmalkalden-Meiningen,A15-A34,W,1,0,207722,2020-03-20T00:00:00.000Z,16066,24.03.2020 00:00,0,0
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,M,1,0,207723,2020-03-13T00:00:00.000Z,16066,24.03.2020 00:00,0,0
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,M,3,0,207724,2020-03-17T00:00:00.000Z,16066,24.03.2020 00:00,0,0
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,M,1,0,207725,2020-03-20T00:00:00.000Z,16066,24.03.2020 00:00,0,0
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,M,1,0,207726,2020-03-20T00:00:00.000Z,16066,24.03.2020 00:00,1,0
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,W,1,0,207727,2020-03-12T00:00:00.000Z,16066,24.03.2020 00:00,0,0
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,W,1,0,207728,2020-03-19T00:00:00.000Z,16066,24.03.2020 00:00,0,0
16,Thüringen,LK Schmalkalden-Meiningen,A60-A79,W,1,0,207729,2020-03-20T00:00:00.000Z,16066,24.03.2020 00:00,0,0
16,Thüringen,LK Gotha,A05-A14,M,1,0,207730,2020-03-23T00:00:00.000Z,16067,24.03.2020 00:00,1,0
16,Thüringen,LK Gotha,A15-A34,M,1,0,207731,2020-03-20T00:00:00.000Z,16067,24.03.2020 00:00,1,0
16,Thüringen,LK Gotha,A15-A34,W,1,0,207732,2020-03-14T00:00:00.000Z,16067,24.03.2020 00:00,0,0
16,Thüringen,LK Gotha,A35-A59,M,1,0,207733,2020-03-19T00:00:00.000Z,16067,24.03.2020 00:00,0,0
16,Thüringen,LK Gotha,A35-A59,M,2,0,207734,2020-03-20T00:00:00.000Z,16067,24.03.2020 00:00,1,0
16,Thüringen,LK Gotha,A35-A59,W,2,0,207735,2020-03-19T00:00:00.000Z,16067,24.03.2020 00:00,0,0
16,Thüringen,LK Gotha,A35-A59,W,2,0,207736,2020-03-23T00:00:00.000Z,16067,24.03.2020 00:00,1,0
16,Thüringen,LK Gotha,A60-A79,M,1,0,207737,2020-03-20T00:00:00.000Z,16067,24.03.2020 00:00,1,0
16,Thüringen,LK Gotha,A60-A79,W,1,0,207738,2020-03-20T00:00:00.000Z,16067,24.03.2020 00:00,1,0
16,Thüringen,LK Gotha,unbekannt,M,1,0,207739,2020-03-23T00:00:00.000Z,16067,24.03.2020 00:00,1,0
16,Thüringen,LK Sömmerda,A15-A34,M,1,0,207740,2020-03-19T00:00:00.000Z,16068,24.03.2020 00:00,0,0
16,Thüringen,LK Sömmerda,A15-A34,W,1,0,207741,2020-03-23T00:00:00.000Z,16068,24.03.2020 00:00,1,0
16,Thüringen,LK Sömmerda,A35-A59,M,1,0,207742,2020-03-21T00:00:00.000Z,16068,24.03.2020 00:00,0,0
16,Thüringen,LK Sömmerda,A35-A59,M,1,0,207743,2020-03-22T00:00:00.000Z,16068,24.03.2020 00:00,0,0
16,Thüringen,LK Sömmerda,A35-A59,M,1,0,207744,2020-03-23T00:00:00.000Z,16068,24.03.2020 00:00,1,0
16,Thüringen,LK Sömmerda,A35-A59,W,1,0,207745,2020-03-22T00:00:00.000Z,16068,24.03.2020 00:00,0,0
16,Thüringen,LK Sömmerda,A60-A79,M,1,0,207746,2020-03-19T00:00:00.000Z,16068,24.03.2020 00:00,0,0
16,Thüringen,LK Sömmerda,A60-A79,M,1,0,207747,2020-03-20T00:00:00.000Z,16068,24.03.2020 00:00,0,0
16,Thüringen,LK Hildburghausen,A35-A59,M,1,0,207748,2020-03-20T00:00:00.000Z,16069,24.03.2020 00:00,0,0
16,Thüringen,LK Ilm-Kreis,A15-A34,W,1,0,207749,2020-03-18T00:00:00.000Z,16070,24.03.2020 00:00,0,0
16,Thüringen,LK Ilm-Kreis,A15-A34,W,1,0,207750,2020-03-20T00:00:00.000Z,16070,24.03.2020 00:00,0,0
16,Thüringen,LK Ilm-Kreis,A35-A59,M,1,0,207751,2020-03-10T00:00:00.000Z,16070,24.03.2020 00:00,0,0
16,Thüringen,LK Ilm-Kreis,A35-A59,M,1,0,207752,2020-03-20T00:00:00.000Z,16070,24.03.2020 00:00,0,0
16,Thüringen,LK Ilm-Kreis,A35-A59,M,1,0,207753,2020-03-22T00:00:00.000Z,16070,24.03.2020 00:00,1,0
16,Thüringen,LK Ilm-Kreis,A35-A59,W,1,0,207754,2020-03-17T00:00:00.000Z,16070,24.03.2020 00:00,0,0
16,Thüringen,LK Ilm-Kreis,A35-A59,W,1,0,207755,2020-03-19T00:00:00.000Z,16070,24.03.2020 00:00,0,0
16,Thüringen,LK Ilm-Kreis,A60-A79,W,1,0,207756,2020-03-20T00:00:00.000Z,16070,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A05-A14,M,1,0,207757,2020-03-20T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A05-A14,M,1,0,207758,2020-03-22T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A05-A14,W,1,0,207759,2020-03-20T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A15-A34,M,1,0,207760,2020-03-20T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A15-A34,W,1,0,207761,2020-03-18T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A35-A59,M,1,0,207762,2020-03-18T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A35-A59,M,1,0,207763,2020-03-20T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A35-A59,M,1,0,207764,2020-03-23T00:00:00.000Z,16071,24.03.2020 00:00,1,0
16,Thüringen,LK Weimarer Land,A35-A59,W,1,0,207765,2020-03-16T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A35-A59,W,1,0,207766,2020-03-19T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A60-A79,W,1,0,207767,2020-03-17T00:00:00.000Z,16071,24.03.2020 00:00,0,0
16,Thüringen,LK Weimarer Land,A60-A79,W,1,0,207768,2020-03-23T00:00:00.000Z,16071,24.03.2020 00:00,1,0
16,Thüringen,LK Sonneberg,A15-A34,M,1,0,207769,2020-03-20T00:00:00.000Z,16072,24.03.2020 00:00,0,0
16,Thüringen,LK Sonneberg,A35-A59,M,2,0,207770,2020-03-20T00:00:00.000Z,16072,24.03.2020 00:00,0,0
16,Thüringen,LK Sonneberg,A35-A59,W,2,0,207771,2020-03-20T00:00:00.000Z,16072,24.03.2020 00:00,0,0
16,Thüringen,LK Sonneberg,A60-A79,M,1,0,207772,2020-03-22T00:00:00.000Z,16072,24.03.2020 00:00,0,0
16,Thüringen,LK Saalfeld-Rudolstadt,A05-A14,W,1,0,207773,2020-03-12T00:00:00.000Z,16073,24.03.2020 00:00,0,0
16,Thüringen,LK Saalfeld-Rudolstadt,A15-A34,W,1,0,207774,2020-03-12T00:00:00.000Z,16073,24.03.2020 00:00,0,0
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,M,1,0,207775,2020-03-12T00:00:00.000Z,16073,24.03.2020 00:00,0,0
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,M,4,0,207776,2020-03-18T00:00:00.000Z,16073,24.03.2020 00:00,0,0
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,W,1,0,207777,2020-03-12T00:00:00.000Z,16073,24.03.2020 00:00,0,0
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,W,1,0,207778,2020-03-18T00:00:00.000Z,16073,24.03.2020 00:00,0,0
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,W,3,0,207779,2020-03-20T00:00:00.000Z,16073,24.03.2020 00:00,0,0
16,Thüringen,LK Saalfeld-Rudolstadt,A60-A79,M,1,0,207780,2020-03-12T00:00:00.000Z,16073,24.03.2020 00:00,0,0
